               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 477,           0.0085909,           0.0047673,           0.0029353,             0.98452,                   1,             0.98792,             0.95956,            0.004065,           0.0021502,          0.00085652,           0.0005752,           0.0005752,           0.0005752
                 478,           0.0092243,           0.0047368,           0.0029499,             0.98449,                   1,             0.98792,               0.958,           0.0043074,           0.0021791,           0.0008552,           0.0005554,           0.0005554,           0.0005554
                 479,           0.0091525,           0.0049668,           0.0021911,              0.9845,                   1,             0.98792,             0.95811,           0.0041529,           0.0021622,          0.00085514,           0.0005356,           0.0005356,           0.0005356
                 480,            0.009189,           0.0048368,           0.0032598,              0.9845,                   1,             0.98792,             0.95503,           0.0040763,            0.002149,          0.00085409,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0086568,           0.0047802,           0.0018483,              0.9845,                   1,             0.98792,             0.95401,           0.0040613,           0.0021656,          0.00085487,            0.000496,            0.000496,            0.000496
                 482,           0.0092738,           0.0049715,           0.0027369,             0.98448,                   1,             0.98792,             0.95578,           0.0041372,           0.0021858,          0.00085554,           0.0004762,           0.0004762,           0.0004762
                 483,           0.0088548,           0.0040801,           0.0014821,             0.98449,                   1,             0.98792,             0.95865,           0.0040284,           0.0021784,           0.0008527,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0091133,           0.0048524,           0.0016592,             0.98449,                   1,             0.98792,             0.95507,           0.0040687,           0.0021649,          0.00085056,           0.0004366,           0.0004366,           0.0004366
                 485,           0.0083014,            0.004617,            0.002439,             0.98445,                   1,             0.98792,             0.95161,           0.0040067,           0.0021437,          0.00084739,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0085592,            0.004558,           0.0033331,             0.98447,                   1,             0.98792,             0.95194,           0.0040004,           0.0021354,          0.00084477,            0.000397,            0.000397,            0.000397
                 487,           0.0093268,           0.0044385,           0.0039177,             0.98444,                   1,             0.98792,             0.95101,           0.0039629,           0.0021199,          0.00084222,           0.0003772,           0.0003772,           0.0003772
                 488,           0.0087814,           0.0050367,           0.0033695,             0.98444,                   1,             0.98792,              0.9588,           0.0039759,           0.0021179,          0.00084205,           0.0003574,           0.0003574,           0.0003574
                 489,           0.0090374,           0.0049405,           0.0019341,             0.98447,                   1,             0.98792,             0.95795,           0.0039929,           0.0021233,          0.00084153,           0.0003376,           0.0003376,           0.0003376
                 490,           0.0089294,           0.0051222,           0.0031096,             0.98447,                   1,             0.98792,             0.95787,           0.0040152,            0.002127,          0.00084088,           0.0003178,           0.0003178,           0.0003178
                 491,           0.0095523,           0.0051496,             0.00225,             0.98445,                   1,             0.98792,             0.95302,           0.0039358,           0.0021126,          0.00083842,            0.000298,            0.000298,            0.000298
                 492,           0.0088916,           0.0053063,           0.0041478,             0.98444,                   1,             0.98792,             0.94814,           0.0039614,           0.0021147,           0.0008388,           0.0002782,           0.0002782,           0.0002782
                 493,           0.0091376,           0.0052923,           0.0023361,             0.98446,                   1,             0.98792,             0.94653,           0.0039665,           0.0021137,          0.00083758,           0.0002584,           0.0002584,           0.0002584
                 494,           0.0094369,           0.0049122,           0.0038277,             0.98446,                   1,             0.98792,             0.94862,           0.0039561,           0.0021084,          0.00083517,           0.0002386,           0.0002386,           0.0002386
                 495,           0.0096951,           0.0048973,            0.004327,             0.98445,                   1,             0.98792,             0.95555,           0.0039786,           0.0021086,          0.00083284,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0085991,           0.0043425,           0.0034139,             0.98443,                   1,             0.98792,              0.9509,            0.003965,           0.0021048,          0.00083069,            0.000199,            0.000199,            0.000199
                 497,           0.0087354,           0.0050634,           0.0018928,             0.98442,                   1,             0.98792,             0.94883,           0.0039448,           0.0021037,           0.0008304,           0.0001792,           0.0001792,           0.0001792
                 498,           0.0079515,           0.0047127,           0.0022673,             0.98444,                   1,             0.98792,             0.95206,           0.0039357,           0.0021064,          0.00083005,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0087307,           0.0045614,            0.004907,             0.98443,                   1,             0.98792,             0.95189,            0.003918,           0.0021056,          0.00082899,           0.0001396,           0.0001396,           0.0001396
